schema_name,document_type,schema_strata_name,base_path
role,ministerial_role,role,/government/ministers/baroness-in-waiting-government-whip--4
role,ministerial_role,role,/government/ministers/government-whip-lord-commissioner-of-hm-treasury--9
role,ministerial_role,role,/government/ministers/assistant-government-whip--5
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--22
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-natural-environment-and-fisheries
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--21
role,ministerial_role,role,/government/ministers/assistant-government-whip--16
role,ministerial_role,role,/government/ministers/comptroller-of-hm-household-government-whip
role,ministerial_role,role,/government/ministers/minister-of-state--48
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--33
role,ministerial_role,role,/government/ministers/minister-of-state-for-cabinet-office--3
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-defence-personnel-veterans
role,ministerial_role,role,/government/ministers/prime-minister
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-minister-for-equalities
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--78
role,ministerial_role,role,/government/ministers/lord-in-waiting-government-whip--2
role,ministerial_role,role,/government/ministers/government-whip-lord-commissioner-of-hm-treasury--5
role,ministerial_role,role,/government/ministers/assistant-government-whip--10
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-for-sport-and-civil-society
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state-welfare-reform
role,ministerial_role,role,/government/ministers/minister-of-state-agriculture-and-food
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--112
role,ministerial_role,role,/government/ministers/parliamentary-under-secretary-of-state--150
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/3-1984-cessna-404-titan-g-oema-3-april-1983
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/aaib-investigation-to-cessna-152-g-bnks
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/yak-50-ra44549-7-july-2002
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/atr72-202-ei-slg-15-march-2011
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/piper-pa-38-112-tomahawk-g-brsj-27-may-1997
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/grob-g115-g-rafa-26-september-2004
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/piper-pa-28r-180-cherokee-arrow-g-awbb-5-august-1995
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/beech-f33a-g-hope-14-july-1989
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/robinson-r44-clipper-g-kazz-9-july-2003
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/augusta-bell-206b-g-bkda-29-january-1989
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/bell-47j-2-g-bfpp-11-july-1997
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/aaib-investigation-to-dji-matrice-100-uas-registration-n-a
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/boeing-747-236b-g-bdxa-and-boeing-747-436-g-bnla-17-march-1995
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/piper-pa-28-161-cherokee-warrior-ii-g-nina-31-may-1994
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/piper-pa-30-twin-comanche-n8326y-5-december-2003
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/pegasus-xl-q-g-mvjs-19-march-1994
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/vickers-supermarine-spitfire-pr-xi-g-prxi-pl983-4-june-2001
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/piper-pa-34-200t-2-g-obed-23-june-1989
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/cessna-150l-g-azhf-21-march-1985
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/auster-j5f-aiglet-trainer-g-bgkz-30-january-1993
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/aaib-investigation-to-glasair-rg-g-truk
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/mainair-blade-912-g-bztu-31-may-2004
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/piper-pa-28r-180-g-awfk-20-june-1996
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/dh82a-tiger-moth-g-apap-24-june-2009
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/ev-97-teameurostar-uk-g-cend-2-august-2011
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/p-and-m-quik-r-g-cfte-6-june-2010
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/auster-5j4-archer-g-aijr-18-november-1995
specialist_document,raib_report,specialist_docs_aaib,/raib-reports/track-worker-struck-and-seriously-injured-at-west-drayton-22-march-2013
specialist_document,aaib_report,specialist_docs_aaib,/aaib-reports/beech-f33-bonanza-g-bgsw-3-august-1997
speech,speech,speech,/government/speeches/pm-statement-at-the-eu-council-21-march-2019
speech,speech,speech,/government/speeches/home-secretarys-police-federation-2014-speech
speech,speech,speech,/government/speeches/growth-of-the-uk-space-sector
speech,speech,speech,/government/speeches/united-at-home-stronger-abroad
speech,speech,speech,/government/speeches/conflicts-in-africa-continue-to-take-a-devastating-toll-on-the-continent
speech,speech,speech,/government/speeches/attorney-generals-speech-at-the-opening-of-national-pro-bono-week
speech,speech,speech,/government/speeches/prisons-reform-speech
speech,written_statement,speech,/government/speeches/provisional-local-government-finance-settlement-2020-to-2021-statement
speech,speech,speech,/government/speeches/un-human-rights-council-44-enhanced-interactive-dialogue-on-sudan
speech,oral_statement,speech,/government/speeches/we-must-all-keep-following-the-steps-that-make-a-real-difference
speech,speech,speech,/government/speeches/children-and-families-minister-speech-at-ncasc-conference
speech,speech,speech,/government/speeches/addressing-the-ongoing-humanitarian-situation-in-yemen
speech,speech,speech,/government/speeches/jim-paice-s-speech-at-the-re-fresh-conference
speech,speech,speech,/government/speeches/nick-gibb-reforming-education-through-international-evidence
speech,speech,speech,/government/speeches/commitment-from-all-parties-is-necessary-for-sustainable-peace-in-mali
speech,speech,speech,/government/speeches/tim-loughton-at-the-adoption-guidance-launch
speech,speech,speech,/government/speeches/why-defence-matters-in-the-scottish-independence-debate
speech,speech,speech,/government/speeches/baroness-anelay-speech-to-mark-world-day-against-the-death-penalty
speech,speech,speech,/government/speeches/queens-speech-limits-on-non-eu-migration
speech,oral_statement,speech,/government/speeches/defence-secretary-oral-statement-defences-covid-19-support
speech,speech,speech,/government/speeches/2011-11-25-sultan-of-oman-s-armed-forces-association-annual-dinner
speech,speech,speech,/government/speeches/speech-to-the-national-association-of-healthcare-security
speech,speech,speech,/government/speeches/minister-for-the-constitution-speech-at-european-commission-15-oct-2018
speech,oral_statement,speech,/government/speeches/exiting-the-eu-next-steps-ministerial-statement-10-october-2016
speech,written_statement,speech,/government/speeches/nhs-prescription-charges-from-1-april-2020
speech,speech,speech,/government/speeches/continued-progress-in-guinea-bissau
speech,written_statement,speech,/government/speeches/consultation-on-implementing-a-police-pay-review-body-government-response
speech,written_statement,speech,/government/speeches/written-ministerial-statement-by-edward-davey-on-the-contingencies-fund
speech,speech,speech,/government/speeches/cabinet-secretary-lecture-at-the-blavatnik-school-of-government
speech,authored_article,speech,/government/speeches/encryption-and-counter-terrorism-getting-the-balance-right
speech,speech,speech,/government/speeches/by-working-together-will-we-be-able-to-ensure-that-we-leave-no-one-behind
speech,speech,speech,/government/speeches/response-by-hrh-the-prince-of-wales
speech,speech,speech,/government/speeches/stephen-obrien-challenges-and-opportunities-of-family-planning-and-population-growth
speech,speech,speech,/government/speeches/internet-speech-at-oecd-conference
speech,speech,speech,/government/speeches/better-transport-infrastructure-boosts-trade-and-prosperity
speech,speech,speech,/government/speeches/minister-for-europe-speech-at-the-franco-british-council
speech,speech,speech,/government/speeches/it-remains-crucial-that-we-keep-a-focus-on-human-rights-and-continue-to-hold-the-iranian-government-to-account-for-its-human-rights-record
speech,speech,speech,/government/speeches/green-social-change-building-an-energy-saving-society
speech,speech,speech,/government/speeches/consul-generals-speech-at-queens-birthday-party-macao-2015
speech,speech,speech,/government/speeches/role-of-law-officers-on-devolution-and-bills
speech,speech,speech,/government/speeches/hampton-alexander-review-speech
speech,speech,speech,/government/speeches/britains-commercial-relationship-with-the-united-states
speech,speech,speech,/government/speeches/foreign-secretary-boris-johnsons-press-briefing-in-bangladesh
speech,written_statement,speech,/government/speeches/rail-franchising-stephen-hammonds-statement-on-essex-thameside
speech,speech,speech,/government/speeches/britain-s-prosperity-in-a-networked-world
speech,speech,speech,/government/speeches/launch-of-the-clean-growth-strategy
speech,oral_statement,speech,/government/speeches/skills-and-post-16-education-bill-second-reading-opening-speech
speech,speech,speech,/government/speeches/sir-alan-duncan-speech-on-britain-in-the-world
speech,written_statement,speech,/government/speeches/red-tape-challenge
speech,speech,speech,/government/speeches/a-thriving-travel-industry-indicates-a-thriving-economy
speech,speech,speech,/government/speeches/speech-by-the-financial-secretary-to-the-treasury-mark-hoban-mp-insurance-day-summit
speech,speech,speech,/government/speeches/we-very-much-hope-that-the-un-will-be-better-equipped-to-build-and-sustain-peace-to-respond-to-crises-and-to-deliver-support-for-development
speech,authored_article,speech,/government/speeches/a-more-confident-britain-is-a-better-britain-for-the-world
speech,speech,speech,/government/speeches/preparing-for-future-pandemics
speech,speech,speech,/government/speeches/hs2-supply-chain-conference
speech,speech,speech,/government/speeches/speech-given-at-association-of-university-chief-security-officers-annual-conference
speech,speech,speech,/government/speeches/getting-the-right-leadership-is-vital-for-patient-safety
speech,speech,speech,/government/speeches/nick-cleggs-speech-on-education-and-outstanding-leaders
statistics_announcement,national_statistics_announcement,statistics,/government/statistics/announcements/early-years-foundation-stage-profile-results-2022-to-2023
statistics_announcement,national_statistics_announcement,statistics,/government/statistics/announcements/uk-labour-market-december-2022
statistics_announcement,statistics_announcement,statistics,/government/statistics/announcements/building-materials-and-components-monthly-statistics-july-2014
take_part,take_part,topic_take_part,/government/get-involved/take-part/improve-your-social-housing
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/hgv-driver-shortage-uk-government-response/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/supporting-syria-conference-2016/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/national-apprenticeship-week-2016/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/national-apprenticeship-week-2017/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/uk-voluntary-national-review-of-progress-towards-the-sustainable-development-goals/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/help-run-a-charity
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/global-disability-summit-2018/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/national-apprenticeship-week-2015/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/united-nations-general-assembly-2018/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/anti-corruption-summit-london-2016/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/start-a-public-service-mutual
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/russian-invasion-of-ukraine-uk-government-response/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/global-ocean-alliance-30by30-initiative/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/set-up-a-new-school
take_part,take_part,topic_take_part,/government/get-involved/take-part/national-citizen-service
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/london-conference-on-afghanistan-2014/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/national-apprenticeship-week-2018-naw-2018/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/help-make-your-neighbourhood-a-safer-place
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/national-apprenticeship-week-2019/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/uk-africa-investment-summit-2020/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/illegal-wildlife-trade-2014/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/ebola-virus-government-response/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/daesh/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/open-government-partnership-summit-2013/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/volunteer-as-a-school-governor
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/london-somalia-conference-2017/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/safeguarding-summit-2018/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/queens-speech-2019/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/global-vaccine-summit-2020/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/uk-pavilion-at-astana-expo-2017/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/nato-summit-wales-cymru-2014/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/autumn-statement-2013/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/take-over-a-local-pub-shop-or-green-space-for-the-community
take_part,take_part,topic_take_part,/government/get-involved/take-part/challenge-to-run-a-local-service
take_part,take_part,topic_take_part,/government/get-involved/take-part/organise-a-street-party
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/jordan-growth-and-opportunity-the-london-initiative-2019/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/zero-emissions-vehicle-summit/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/national-apprenticeship-awards/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/national-apprenticeship-awards-2017/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/battle-of-the-somme-centenary-commemorations/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/set-up-a-town-or-parish-council
take_part,take_part,topic_take_part,/government/get-involved/take-part/volunteer
take_part,take_part,topic_take_part,/government/get-involved/take-part/protect-a-local-building
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/overseas-territories-joint-ministerial-council/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/girl-summit-2014/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/queens-speech-2017/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/create-a-community-library
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/united-nations-general-assembly-2016/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/scottish-independence-referendum/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/iraq-afghanistan-memorial/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/ukraine-reform-conference/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/the-uk-pavilion-at-milan-expo-2015/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/g7-uk-2021/about
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/uk-voluntary-national-review-of-progress-towards-the-sustainable-development-goals-2018/about
take_part,take_part,topic_take_part,/government/get-involved/take-part/invest-in-local-enterprises
take_part,take_part,topic_take_part,/government/get-involved/take-part/make-a-neighbourhood-plan
topical_event_about_page,topical_event_about_page,topic_take_part,/government/topical-events/commonwealth-heads-of-government-meeting-2018/about
